Monat";Zuzüge;;Fortzüge;;"Zuzugs- bzw. Fortzugs-
überschuss (–)";;;;;;;;;;;;;;
;"ins-
gesamt";"darunter
über die
Landes-
grenze";"ins-
;Stimme;02B2F;02;Friedrichshain-Kreuzberg;2F;B;022F;02;83;W;0;0;0;0;149;149;1;148;130;18;;Group 1
;Stimme;02B2G;02;Friedrichshain-Kreuzberg;2G;B;022G;02;83;W;0;0;0;0;189;189;0;189;164;25;;Group 1
;Stimme;02B2H;02;Friedrichshain-Kreuzberg;2H;B;022H;02;83;W;0;0;0;0;191;191;0;191;155;36;;Group 1
;Stimme;02B2J;02;Friedrichshain-Kreuzberg;2J;B;022J;02;83;W;0;0;0;0;182;182;1;181;156;25;;Group 1
;Stimme;02B2K;02;Friedrichshain-Kreuzberg;2K;B;022K;02;83;W;0;0;0;0;208;208;1;207;189;18;;Group 1
;Stimme;02B2L;02;Friedrichshain-Kreuzberg;2L;B;022L;02;83;W;0;0;0;0;180;180;0;180;156;24;;Group 1
;Stimme;02B2M;02;Friedrichshain-Kreuzberg;2M;B;022M;02;83;W;0;0;0;0;169;169;2;167;141;26;;Group 1
;Stimme;02B2N;02;Friedrichshain-Kreuzberg;2N;B;022N;02;83;W;0;0;0;0;173;173;0;173;144;29;;Group 1
;Stimme;02B2P;02;Friedrichshain-Kreuzberg;2P;B;022P;02;83;W;0;0;0;0;114;114;0;114;97;17;;Group 1
;Stimme;02B2Q;02;Friedrichshain-Kreuzberg;2Q;B;022Q;02;83;W;0;0;0;0;216;216;0;216;181;35;;Group 1
;Stimme;02B2R;02;Friedrichshain-Kreuzberg;2R;B;022R;02;83;W;0;0;0;0;209;209;2;207;175;32;;Group 1
;Stimme;02B2S;02;Friedrichshain-Kreuzberg;2S;B;022S;02;83;W;0;0;0;0;208;208;1;207;181;26;;Group 1
;Stimme;02B2T;02;Friedrichshain-Kreuzberg;2T;B;022T;02;83;W;0;0;0;0;154;154;0;154;115;39;;Group 1
;Stimme;02B2U;02;Friedrichshain-Kreuzberg;2U;B;022U;02;83;W;0;0;0;0;198;198;0;198;165;33;;Group 1
;Stimme;02B2V;02;Friedrichshain-Kreuzberg;2V;B;022V;02;83;W;0;0;0;0;142;142;1;141;121;20;;Group 1
;Stimme;02B2W;02;Friedrichshain-Kreuzberg;2W;B;022W;02;83;W;0;0;0;0;173;173;0;173;150;23;;Group 1
;Stimme;02B2X;02;Friedrichshain-Kreuzberg;2X;B;022X;02;83;W;0;0;0;0;73;73;0;73;57;16;;Group 1
;Stimme;02B2Y;02;Friedrichshain-Kreuzberg;2Y;B;022Y;02;83;W;0;0;0;0;364;364;2;362;285;77;;Group 1
;Stimme;02B2Z;02;Friedrichshain-Kreuzberg;2Z;B;022Z;02;83;W;0;0;0;0;292;292;5;287;216;71;;Group 1
;Stimme;02B3A;02;Friedrichshain-Kreuzberg;3A;B;023A;03;83;W;0;0;0;0;171;171;0;171;138;33;;Group 1
;Stimme;02B3AA;02;Friedrichshain-Kreuzberg;3AA;B;023AA;03;83;W;0;0;0;0;193;193;0;193;176;17;;Group 1
;Stimme;02B3AB;02;Friedrichshain-Kreuzberg;3AB;B;023AB;03;83;W;0;0;0;0;143;143;0;143;120;23;;Group 1
;Stimme;02B3B;02;Friedrichshain-Kreuzberg;3B;B;023B;03;83;W;0;0;0;0;265;265;0;265;211;54;;Group 1
;Stimme;02B3C;02;Friedrichshain-Kreuzberg;3C;B;023C;03;83;W;0;0;0;0;224;224;1;223;173;50;;Group 1
;Stimme;02B3D;02;Friedrichshain-Kreuzberg;3D;B;023D;03;83;W;0;0;0;0;210;210;1;209;170;39;;Group 1
;Stimme;02B3E;02;Friedrichshain-Kreuzberg;3E;B;023E;03;83;W;0;0;0;0;199;199;3;196;158;38;;Group 1
;Stimme;02B3F;02;Friedrichshain-Kreuzberg;3F;B;023F;03;83;W;0;0;0;0;171;171;0;171;132;39;;Group 1
;Stimme;02B3G;02;Friedrichshain-Kreuzberg;3G;B;023G;03;83;W;0;0;0;0;60;60;1;59;46;13;;Group 1
;Stimme;02B3H;02;Friedrichshain-Kreuzberg;3H;B;023H;03;83;W;0;0;0;0;139;139;0;139;100;39;;Group 1
;Stimme;02B3J;02;Friedrichshain-Kreuzberg;3J;B;023J;03;83;W;0;0;0;0;106;106;0;106;70;36;;Group 1
;Stimme;02B3K;02;Friedrichshain-Kreuzberg;3K;B;023K;03;83;W;0;0;0;0;153;153;0;153;94;59;;Group 1
;Stimme;02B3L;02;Friedrichshain-Kreuzberg;3L;B;023L;03;83;W;0;0;0;0;143;143;8;135;98;37;;Group 1
;Stimme;02B3M;02;Friedrichshain-Kreuzberg;3M;B;023M;03;83;W;0;0;0;0;165;165;2;163;128;35;;Group 1
;Stimme;02B3N;02;Friedrichshain-Kreuzberg;3N;B;023N;03;83;W;0;0;0;0;112;112;0;112;64;48;;Group 1
;Stimme;02B3P;02;Friedrichshain-Kreuzberg;3P;B;023P;03;83;W;0;0;0;0;96;96;0;96;76;20;;Group 1
;Stimme;02B3Q;02;Friedrichshain-Kreuzberg;3Q;B;023Q;03;83;W;0;0;0;0;85;85;0;85;50;35;;Group 1
;Stimme;02B3R;02;Friedrichshain-Kreuzberg;3R;B;023R;03;83;W;0;0;0;0;178;178;0;178;158;20;;Group 1
;Stimme;02B3S;02;Friedrichshain-Kreuzberg;3S;B;023S;03;83;W;0;0;0;0;128;128;0;128;100;28;;Group 1
;Stimme;02B3T;02;Friedrichshain-Kreuzberg;3T;B;023T;03;83;W;0;0;0;0;177;177;1;176;150;26;;Group 1
;Stimme;02B3U;02;Friedrichshain-Kreuzberg;3U;B;023U;03;83;W;0;0;0;0;159;159;0;159;145;14;;Group 1
;Stimme;02B3V;02;Friedrichshain-Kreuzberg;3V;B;023V;03;83;W;0;0;0;0;108;108;0;108;90;18;;Group 1
;Stimme;02B3W;02;Friedrichshain-Kreuzberg;3W;B;023W;03;83;W;0;0;0;0;99;99;0;99;84;15;;Group 1
;Stimme;02B3X;02;Friedrichshain-Kreuzberg;3X;B;023X;03;83;W;0;0;0;0;155;155;0;155;125;30;;Group 1
;Stimme;02B3Y;02;Friedrichshain-Kreuzberg;3Y;B;023Y;03;83;W;0;0;0;0;188;188;1;187;152;35;;Group 1
;Stimme;02B3Z;02;Friedrichshain-Kreuzberg;3Z;B;023Z;03;83;W;0;0;0;0;127;127;0;127;94;33;;Group 1
;Stimme;02B4A;02;Friedrichshain-Kreuzberg;4A;B;024A;04;83;O;0;0;0;0;129;129;1;128;67;61;;Group 1
;Stimme;02B4AA;02;Friedrichshain-Kreuzberg;4AA;B;024AA;04;83;O;0;0;0;0;246;246;0;246;193;53;;Group 1
;Stimme;02B4AB;02;Friedrichshain-Kreuzberg;4AB;B;024AB;04;83;O;0;0;0;0;241;241;0;241;180;61;;Group 1
;Stimme;02B4AC;02;Friedrichshain-Kreuzberg;4AC;B;024AC;04;83;O;0;0;0;0;184;184;0;184;129;55;;Group 1
;Stimme;02B4B;02;Friedrichshain-Kreuzberg;4B;B;024B;04;83;O;0;0;0;0;157;157;0;157;77;80;;Group 1
;Stimme;02B4C;02;Friedrichshain-Kreuzberg;4C;B;024C;04;83;O;0;0;0;0;151;151;0;151;75;76;;Group 1
;Stimme;02B4D;02;Friedrichshain-Kreuzberg;4D;B;024D;04;83;O;0;0;0;0;167;167;1;166;87;79;;Group 1
;Stimme;02B4E;02;Friedrichshain-Kreuzberg;4E;B;024E;04;83;O;0;0;0;0;185;185;0;185;117;68;;Group 1
;Stimme;02B4F;02;Friedrichshain-Kreuzberg;4F;B;024F;04;83;O;0;0;0;0;170;170;0;170;123;47;;Group 1
;Stimme;02B4G;02;Friedrichshain-Kreuzberg;4G;B;024G;04;83;O;0;0;0;0;135;135;0;135;95;40;;Group 1
;Stimme;02B4H;02;Friedrichshain-Kreuzberg;4H;B;024H;04;83;O;0;0;0;0;194;194;0;194;134;60;;Group 1
;Stimme;02B4J;02;Friedrichshain-Kreuzberg;4J;B;024J;04;83;O;0;0;0;0;189;189;0;189;115;74;;Group 1
;Stimme;02B4K;02;Friedrichshain-Kreuzberg;4K;B;024K;04;83;O;0;0;0;0;252;252;0;252;177;75;;Group 1
;Stimme;02B4L;02;Friedrichshain-Kreuzberg;4L;B;024L;04;83;O;0;0;0;0;160;160;0;160;85;75;;Group 1
;Stimme;02B4M;02;Friedrichshain-Kreuzberg;4M;B;024M;04;83;O;0;0;0;0;173;173;0;173;123;50;;Group 1
;Stimme;02B4N;02;Friedrichshain-Kreuzberg;4N;B;024N;04;83;O;0;0;0;0;189;189;0;189;147;42;;Group 1
;Stimme;02B4P;02;Friedrichshain-Kreuzberg;4P;B;024P;04;83;O;0;0;0;0;190;190;1;189;130;59;;Group 1
;Stimme;02B4Q;02;Friedrichshain-Kreuzberg;4Q;B;024Q;04;83;O;0;0;0;0;219;219;0;219;161;58;;Group 1
;Stimme;02B4R;02;Friedrichshain-Kreuzberg;4R;B;024R;04;83;O;0;0;0;0;233;233;1;232;137;95;;Group 1
;Stimme;02B4S;02;Friedrichshain-Kreuzberg;4S;B;024S;04;83;O;0;0;0;0;166;166;0;166;113;53;;Group 1
;Stimme;02B4T;02;Friedrichshain-Kreuzberg;4T;B;024T;04;83;O;0;0;0;0;142;142;0;142;68;74;;Group 1
;Stimme;02B4U;02;Friedrichshain-Kreuzberg;4U;B;024U;04;83;O;0;0;0;0;186;186;2;184;102;82;;Group 1
;Stimme;02B4V;02;Friedrichshain-Kreuzberg;4V;B;024V;04;83;O;0;0;0;0;102;102;1;101;51;50;;Group 1
;Stimme;02B4W;02;Friedrichshain-Kreuzberg;4W;B;024W;04;83;O;0;0;0;0;108;108;0;108;53;55;;Group 1
;Stimme;02B4X;02;Friedrichshain-Kreuzberg;4X;B;024X;04;83;O;0;0;0;0;135;135;0;135;89;46;;Group 1
;Stimme;02B4Y;02;Friedrichshain-Kreuzberg;4Y;B;024Y;04;83;O;0;0;0;0;141;141;0;141;77;64;;Group 1
;Stimme;02B4Z;02;Friedrichshain-Kreuzberg;4Z;B;024Z;04;83;O;0;0;0;0;153;153;0;153;94;59;;Group 1
;Stimme;02B5A;02;Friedrichshain-Kreuzberg;5A;B;025A;05;83;O;0;0;0;0;163;163;0;163;136;27;;Group 1
;Stimme;02B5AA;02;Friedrichshain-Kreuzberg;5AA;B;025AA;05;83;O;0;0;0;0;198;198;0;198;158;40;;Group 1
;Stimme;02B5B;02;Friedrichshain-Kreuzberg;5B;B;025B;05;83;O;0;0;0;0;266;266;0;266;197;69;;Group 1
;Stimme;02B5C;02;Friedrichshain-Kreuzberg;5C;B;025C;05;83;O;0;0;0;0;233;233;0;233;179;54;;Group 1
;Stimme;02B5D;02;Friedrichshain-Kreuzberg;5D;B;025D;05;83;O;0;0;0;0;214;214;1;213;172;41;;Group 1
;Stimme;02B5E;02;Friedrichshain-Kreuzberg;5E;B;025E;05;83;O;0;0;0;0;275;275;0;275;230;45;;Group 1
;Stimme;02B5F;02;Friedrichshain-Kreuzberg;5F;B;025F;05;83;O;0;0;0;0;213;213;0;213;171;42;;Group 1
;Stimme;02B5G;02;Friedrichshain-Kreuzberg;5G;B;025G;05;83;O;0;0;0;0;275;275;0;275;224;51;;Group 1
;Stimme;02B5H;02;Friedrichshain-Kreuzberg;5H;B;025H;05;83;O;0;0;0;0;193;193;0;193;144;49;;Group 1
;Stimme;02B5J;02;Friedrichshain-Kreuzberg;5J;B;025J;05;83;O;0;0;0;0;171;171;0;171;140;31;;Group 1
;Stimme;02B5K;02;Friedrichshain-Kreuzberg;5K;B;025K;05;83;O;0;0;0;0;168;168;0;168;139;29;;Group 1
;Stimme;02B5L;02;Friedrichshain-Kreuzberg;5L;B;025L;05;83;O;0;0;0;0;364;364;1;363;292;71;;Group 1
;Stimme;02B5M;02;Friedrichshain-Kreuzberg;5M;B;025M;05;83;O;0;0;0;0;253;253;0;253;219;34;;Group 1
;Stimme;02B5N;02;Friedrichshain-Kreuzberg;5N;B;025N;05;83;O;0;0;0;0;184;184;0;184;152;32;;Group 1
;Stimme;02B5P;02;Friedrichshain-Kreuzberg;5P;B;025P;05;83;O;0;0;0;0;213;213;1;212;177;35;;Group 1
;Stimme;02B5Q;02;Friedrichshain-Kreuzberg;5Q;B;025Q;05;83;O;0;0;0;0;210;210;2;208;154;54;;Group 1
;Stimme;02B5R;02;Friedrichshain-Kreuzberg;5R;B;025R;05;83;O;0;0;0;0;244;244;1;243;189;54;;Group 1
;Stimme;02B5S;02;Friedrichshain-Kreuzberg;5S;B;025S;05;83;O;0;0;0;0;279;279;0;279;212;67;;Group 1
;Stimme;02B5T;02;Friedrichshain-Kreuzberg;5T;B;025T;05;83;O;0;0;0;0;237;237;0;237;180;57;;Group 1
;Stimme;02B5U;02;Friedrichshain-Kreuzberg;5U;B;025U;05;83;O;0;0;0;0;237;237;0;237;180;57;;Group 1
;Stimme;02B5V;02;Friedrichshain-Kreuzberg;5V;B;025V;05;83;O;0;0;0;0;204;204;0;204;159;45;;Group 1
;Stimme;02B5W;02;Friedrichshain-Kreuzberg;5W;B;025W;05;83;O;0;0;0;0;227;227;0;227;179;48;;Group 1
;Stimme;02B5X;02;Friedrichshain-Kreuzberg;5X;B;025X;05;83;O;0;0;0;0;169;169;0;169;130;39;;Group 1
;Stimme;02B5Y;02;Friedrichshain-Kreuzberg;5Y;B;025Y;05;83;O;0;0;0;0;161;161;1;160;119;41;;Group 1
;Stimme;02B5Z;02;Friedrichshain-Kreuzberg;5Z;B;025Z;05;83;O;0;0;0;0;162;162;1;161;131;30;;Group 1
;Stimme;02B6A;02;Friedrichshain-Kreuzberg;6A;B;026A;06;83;O;0;0;0;0;230;230;0;230;164;66;;Group 1
;Stimme;02B6AA;02;Friedrichshain-Kreuzberg;6AA;B;026AA;06;83;O;0;0;0;0;349;349;0;349;290;59;;Group 1
;Stimme;02B6AB;02;Friedrichshain-Kreuzberg;6AB;B;026AB;06;83;O;0;0;0;0;221;221;0;221;155;66;;Group 1
;Stimme;02B6B;02;Friedrichshain-Kreuzberg;6B;B;026B;06;83;O;0;0;0;0;188;188;0;188;111;77;;Group 1
;Stimme;02B6C;02;Friedrichshain-Kreuzberg;6C;B;026C;06;83;O;0;0;0;0;207;207;0;207;164;43;;Group 1
;Stimme;02B6D;02;Friedrichshain-Kreuzberg;6D;B;026D;06;83;O;0;0;0;0;129;129;1;128;80;48;;Group 1
;Stimme;02B6E;02;Friedrichshain-Kreuzberg;6E;B;026E;06;83;O;0;0;0;0;235;235;6;229;191;38;;Group 1
;Stimme;02B6F;02;Friedrichshain-Kreuzberg;6F;B;026F;06;83;O;0;0;0;0;160;160;0;160;130;30;;Group 1
;Stimme;02B6G;02;Friedrichshain-Kreuzberg;6G;B;026G;06;83;O;0;0;0;0;315;315;0;315;240;75;;Group 1
;Stimme;02B6H;02;Friedrichshain-Kreuzberg;6H;B;026H;06;83;O;0;0;0;0;247;247;0;247;207;40;;Group 1
;Stimme;02B6J;02;Friedrichshain-Kreuzberg;6J;B;026J;06;83;O;0;0;0;0;232;232;0;232;189;43;;Group 1
;Stimme;02B6K;02;Friedrichshain-Kreuzberg;6K;B;026K;06;83;O;0;0;0;0;235;235;0;235;174;61;;Group 1
;Stimme;02B6L;02;Friedrichshain-Kreuzberg;6L;B;026L;06;83;O;0;0;0;0;214;214;0;214;178;36;;Group 1
;Stimme;02B6M;02;Friedrichshain-Kreuzberg;6M;B;026M;06;83;O;0;0;0;0;212;212;0;212;171;41;;Group 1
;Stimme;02B6N;02;Friedrichshain-Kreuzberg;6N;B;026N;06;83;O;0;0;0;0;305;305;1;304;255;49;;Group 1
;Stimme;02B6P;02;Friedrichshain-Kreuzberg;6P;B;026P;06;83;O;0;0;0;0;226;226;0;226;180;46;;Group 1
;Stimme;02B6Q;02;Friedrichshain-Kreuzberg;6Q;B;026Q;06;83;O;0;0;0;0;126;126;0;126;99;27;;Group 1
;Stimme;02B6R;02;Friedrichshain-Kreuzberg;6R;B;026R;06;83;O;0;0;0;0;202;202;1;201;164;37;;Group 1
;Stimme;02B6S;02;Friedrichshain-Kreuzberg;6S;B;026S;06;83;O;0;0;0;0;235;235;0;235;194;41;;Group 1
;Stimme;02B6T;02;Friedrichshain-Kreuzberg;6T;B;026T;06;83;O;0;0;0;0;174;174;0;174;151;23;;Group 1
;Stimme;02B6U;02;Friedrichshain-Kreuzberg;6U;B;026U;06;83;O;0;0;0;0;167;167;0;167;137;30;;Group 1
;Stimme;02B6V;02;Friedrichshain-Kreuzberg;6V;B;026V;06;83;O;0;0;0;0;223;223;1;222;181;41;;Group 1
;Stimme;02B6W;02;Friedrichshain-Kreuzberg;6W;B;026W;06;83;O;0;0;0;0;180;180;0;180;153;27;;Group 1
;Stimme;02B6X;02;Friedrichshain-Kreuzberg;6X;B;026X;06;83;O;0;0;0;0;199;199;0;199;170;29;;Group 1
;Stimme;02B6Y;02;Friedrichshain-Kreuzberg;6Y;B;026Y;06;83;O;0;0;0;0;206;206;0;206;169;37;;Group 1
;Stimme;02B6Z;02;Friedrichshain-Kreuzberg;6Z;B;026Z;06;83;O;0;0;0;0;214;214;0;214;165;49;;Group 1
Group 2;;;;;;;;;;;;;;;;;;;;;;


Erläuterungen-1: Table 1
1. Allgemeines;;;;
Inhalt der Daten;"Endgültige Ergebnisse des Volksentscheids ""Tempelhof bleibt Verkehrsflughafen!"" am 27. April 2008";;;
Land;Berlin;;;
Regionale Ebene;"Stimmbezirke
";;;
Zahl der Datensätze;1 450;;;
Jahr;2008;;;
;;;;
2. Beschreibung der Felder;;;;
Feldname;Feldinhalt;;;
Bezirksnummer;Nr. des Berliner Bezirkes;;;
Bezirksname;Name des Berliner Bezirkes;;;
Stimmbezirk;Nr. des Stimmbezirkes;;;
Stimmbezirksart;Art des Stimmbezirkes (Briefwahlbezirk, Urnenwahlbezirk);;;
Stimmberechtigte insgesamt;Zahl der Stimmberechtigten insgesamt;;;
Stimmberechtigte A1;Zahl der Stimmberechtigten im Abstimmungsverzeichnis ohne Abstimmungsschein ;;;
Stimmberechtigte A2;Zahl der Stimmberechtigten im Abstimmungsverzeichnis mit Abstimmungsschein ;;;
Stimmberechtigte A3;Zahl der Stimmberechtigten, die am Abstimmungstag einen Abstimmungsschein erhielten, ohne dass sie im abgeschlossenen Abstimmungsverzeichnis eingetragen waren (§ 22 Nr. 1 LWO i.V.m. § 43 AbstG) ;;;
Teilnehmer;Zahl der Teilnehmer ;;;
Teilnehmer B1;Zahl der Teilnehmer mit Abstimmungsschein;;;
Ungültige Stimmen;Zahl der ungültigen Stimmen ;;;
Gültige Stimmen;Zahl der gültigen Stimmen ;;;
;Zahl der gültigen Stimmen für:;;;
JA;JA;;;
NEIN;NEIN;;;
;;;;
3. Abstimmungsfrage;;;;
Abgestimmt wurde über den folgenden Beschluss:;;;;
„Der Stadtflughafen Tempelhof ergänzt und entlastet den Verkehrsflughafen Berlin-Brandenburg International (BBI). Der Berliner Senat wird aufgefordert, sofort die Schließungsabsichten aufzugeben und den Widerruf der Betriebsgenehmigung aufzuheben. Tempelhof muss Verkehrsflughafen bleiben!“  ;;;;
Abstimmungsfrage: Stimmen Sie diesem Beschluss zu? Ja/Nein ;;;;
;;;;
4. Ergebnis;;;;
Der Beschluss wurde nicht angenommen.;;;;


Sheet 1-1: Table 1
Bezirksnummer;Bezirksname;Stimmbezirk;Stimmbezirksart;Stimmberechtigte insgesamt;Stimmberechtigte A1;Stimmberechtigte A2;Stimmberechtigte A3;Teilnehmer;Teilnehmer B1;Ungültige Stimmen;Gültige Stimmen;JA;NEIN
02;Friedrichshain-Kreuzberg;1A ;Briefwahlbezirk;0;0;0;0;686;686;2;684;349;335
02;Friedrichshain-Kreuzberg;1B ;Briefwahlbezirk;0;0;0;0;810;810;1;809;399;410
02;Friedrichshain-Kreuzberg;1C ;Briefwahlbezirk;0;0;0;0;853;853;0;853;386;467
02;Friedrichshain-Kreuzberg;1D ;Briefwahlbezirk;0;0;0;0;793;793;4;789;339;450
02;Friedrichshain-Kreuzberg;1E ;Briefwahlbezirk;0;0;0;0;803;803;1;802;326;476
02;Friedrichshain-Kreuzberg;1F ;Briefwahlbezirk;0;0;0;0;693;693;3;690;304;386
02;Friedrichshain-Kreuzberg;1G ;Briefwahlbezirk;0;0;0;0;690;690;1;689;300;389
02;Friedrichshain-Kreuzberg;1H ;Briefwahlbezirk;0;0;0;0;788;788;3;785;351;434
02;Friedrichshain-Kreuzberg;1J ;Briefwahlbezirk;0;0;0;0;683;683;0;683;279;404
02;Friedrichshain-Kreuzberg;1K ;Briefwahlbezirk;0;0;0;0;656;656;3;653;278;375
02;Friedrichshain-Kreuzberg;1L ;Briefwahlbezirk;0;0;0;0;674;674;0;674;282;392
02;Friedrichshain-Kreuzberg;1M ;Briefwahlbezirk;0;0;0;0;682;682;3;679;277;402
02;Friedrichshain-Kreuzberg;1N ;Briefwahlbezirk;0;0;0;0;688;688;1;687;262;425
02;Friedrichshain-Kreuzberg;1O ;Briefwahlbezirk;0;0;0;0;678;678;2;676;295;381
02;Friedrichshain-Kreuzberg;1P ;Briefwahlbezirk;0;0;0;0;682;682;0;682;271;411
02;Friedrichshain-Kreuzberg;1Q ;Briefwahlbezirk;0;0;0;0;683;683;2;681;288;393
02;Friedrichshain-Kreuzberg;101;Urnenwahlbezirk;1915;1815;100;0;372;1;5;367;204;163
02;Friedrichshain-Kreuzberg;102;Urnenwahlbezirk;982;908;74;0;201;0;0;201;120;81
02;Friedrichshain-Kreuzberg;103;Urnenwahlbezirk;705;655;50;0;170;2;0;170;119;51
02;Friedrichshain-Kreuzberg;104;Urnenwahlbezirk;943;858;85;0;212;0;0;212;120;92
02;Friedrichshain-Kreuzberg;105;Urnenwahlbezirk;3476;3103;373;0;982;3;2;980;486;494
02;Friedrichshain-Kreuzberg;106;Urnenwahlbezirk;2602;2287;315;0;819;3;3;816;408;408
02;Friedrichshain-Kreuzberg;107;Urnenwahlbezirk;1412;1233;179;0;474;1;2;472;237;235
02;Friedrichshain-Kreuzberg;108;Urnenwahlbezirk;3730;3330;400;0;1244;6;1;1243;612;631
02;Friedrichshain-Kreuzberg;109;Urnenwahlbezirk;977;874;103;0;344;0;0;344;127;217
02;Friedrichshain-Kreuzberg;110;Urnenwahlbezirk;2330;2083;247;0;759;0;1;758;275;483
02;Friedrichshain-Kreuzberg;111;Urnenwahlbezirk;2339;2123;216;0;761;0;3;758;335;423
02;Friedrichshain-Kreuzberg;112;Urnenwahlbezirk;2531;2317;214;0;811;2;2;809;355;454
02;Friedrichshain-Kreuzberg;113;Urnenwahlbezirk;1257;1172;85;0;318;2;0;318;261;57
02;Friedrichshain-Kreuzberg;114;Urnenwahlbezirk;921;834;87;0;193;0;0;193;133;60
02;Friedrichshain-Kreuzberg;115;Urnenwahlbezirk;1944;1791;153;0;457;0;3;454;300;154
02;Friedrichshain-Kreuzberg;116;Urnenwahlbezirk;1002;924;78;0;180;0;0;180;140;40
02;Friedrichshain-Kreuzberg;117;Urnenwahlbezirk;3007;2755;252;0;769;0;1;768;533;235
02;Friedrichshain-Kreuzberg;118;Urnenwahlbezirk;916;870;46;0;241;0;1;240;158;82
02;Friedrichshain-Kreuzberg;119;Urnenwahlbezirk;1120;999;121;0;385;0;1;384;192;192
02;Friedrichshain-Kreuzberg;120;Urnenwahlbezirk;3198;2890;308;0;1054;5;3;1051;402;649
02;Friedrichshain-Kreuzberg;121;Urnenwahlbezirk;1129;1007;122;0;431;0;2;429;148;281
02;Friedrichshain-Kreuzberg;122;Urnenwahlbezirk;1057;906;151;0;326;1;0;326;142;184
02;Friedrichshain-Kreuzberg;123;Urnenwahlbezirk;1880;1691;189;0;650;1;3;647;310;337
02;Friedrichshain-Kreuzberg;124;Urnenwahlbezirk;2345;2112;233;0;733;2;5;728;292;436
02;Friedrichshain-Kreuzberg;125;Urnenwahlbezirk;3211;2951;260;0;749;2;2;747;292;455
02;Friedrichshain-Kreuzberg;126;Urnenwahlbezirk;1102;1002;100;0;278;0;1;277;93;184
02;Friedrichshain-Kreuzberg;127;Urnenwahlbezirk;1374;1231;143;0;406;2;0;406;117;289
02;Friedrichshain-Kreuzberg;128;Urnenwahlbezirk;775;738;37;0;154;0;0;154;51;103
02;Friedrichshain-Kreuzberg;129;Urnenwahlbezirk;1029;924;105;0;286;2;0;286;112;174
02;Friedrichshain-Kreuzberg;130;Urnenwahlbezirk;1990;1852;138;0;417;0;1;416;230;186
02;Friedrichshain-Kreuzberg;131;Urnenwahlbezirk;1687;1559;128;0;421;0;0;421;343;78
02;Friedrichshain-Kreuzberg;132;Urnenwahlbezirk;1027;952;75;0;200;0;0;200;96;104
02;Friedrichshain-Kreuzberg;133;Urnenwahlbezirk;1063;1002;61;0;279;0;1;278;234;44
02;Friedrichshain-Kreuzberg;134;Urnenwahlbezirk;2251;2123;128;0;454;1;2;452;141;311
02;Friedrichshain-Kreuzberg;135;Urnenwahlbezirk;1065;1009;56;0;222;1;1;221;75;146
02;Friedrichshain-Kreuzberg;136;Urnenwahlbezirk;1212;1137;75;0;302;0;0;302;136;166
02;Friedrichshain-Kreuzberg;137;Urnenwahlbezirk;1304;1192;112;0;315;0;2;313;101;212
02;Friedrichshain-Kreuzberg;138;Urnenwahlbezirk;3152;2931;221;0;748;2;3;745;246;499
02;Friedrichshain-Kreuzberg;139;Urnenwahlbezirk;1148;1042;106;0;317;1;0;317;102;215
02;Friedrichshain-Kreuzberg;140;Urnenwahlbezirk;1801;1693;108;0;444;0;0;444;193;251
02;Friedrichshain-Kreuzberg;141;Urnenwahlbezirk;2505;2314;191;0;682;1;4;678;217;461
02;Friedrichshain-Kreuzberg;142;Urnenwahlbezirk;2256;2084;172;0;534;0;4;530;255;275
02;Friedrichshain-Kreuzberg;143;Urnenwahlbezirk;1397;1305;92;0;332;2;2;330;107;223
02;Friedrichshain-Kreuzberg;144;Urnenwahlbezirk;2296;2150;146;0;538;4;0;538;136;402
02;Friedrichshain-Kreuzberg;145;Urnenwahlbezirk;1025;976;49;0;227;3;2;225;84;141
02;Friedrichshain-Kreuzberg;146;Urnenwahlbezirk;2191;2067;124;0;527;0;1;526;173;353
02;Friedrichshain-Kreuzberg;147;Urnenwahlbezirk;626;592;34;0;205;3;0;205;75;130
02;Friedrichshain-Kreuzberg;148;Urnenwahlbezirk;987;901;86;0;280;1;0;280;110;170
02;Friedrichshain-Kreuzberg;149;Urnenwahlbezirk;2110;1970;140;0;409;2;0;409;117;292
02;Friedrichshain-Kreuzberg;150;Urnenwahlbezirk;1218;1167;51;0;206;0;1;205;74;131
02;Friedrichshain-Kreuzberg;151;Urnenwahlbezirk;1248;1182;66;0;227;0;1;226;89;137
02;Friedrichshain-Kreuzberg;152;Urnenwahlbezirk;898;837;61;0;181;0;0;181;58;123
02;Friedrichshain-Kreuzberg;153;Urnenwahlbezirk;2200;2062;138;0;477;2;0;477;140;337
02;Friedrichshain-Kreuzberg;154;Urnenwahlbezirk;1358;1237;121;0;264;0;3;261;89;172
02;Friedrichshain-Kreuzberg;155;Urnenwahlbezirk;1417;1333;84;0;257;0;1;256;94;162
02;Friedrichshain-Kreuzberg;156;Urnenwahlbezirk;2505;2220;285;0;505;0;2;503;160;343
02;Friedrichshain-Kreuzberg;157;Urnenwahlbezirk;1104;1002;102;0;228;1;0;228;73;155
02;Friedrichshain-Kreuzberg;158;Urnenwahlbezirk;1231;1150;81;0;308;0;0;308;101;207
02;Friedrichshain-Kreuzberg;159;Urnenwahlbezirk;1947;1782;165;0;525;0;0;525;153;372
02;Friedrichshain-Kreuzberg;160;Urnenwahlbezirk;1354;1239;115;0;345;4;0;345;92;253
02;Friedrichshain-Kreuzberg;161;Urnenwahlbezirk;1298;1205;93;0;295;1;1;294;73;221
